Metrics,Country,Product line,Product type,Retailer type,Actual,Target,Tolerance
Sales revenue,Switzerland,Sunscreen,Sun Shelter Stick,Department Store,850,"1,625",0.05
Sales revenue,Switzerland,Sunscreen,Sun Shield,Warehouse Store,"1,296","1,430",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Extreme,Warehouse Store,"4,760","3,380",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"2,520","6,695",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion,Sports Store,"1,477","6,760",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,"1,169","6,695",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion Lite,Sports Store,651,"6,760",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Natural,Department Store,"3,468","6,695",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Natural,Warehouse Store,"1,782","3,380",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Spray,Department Store,0,"6,695",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Spray,Direct Marketing,0,585,0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Spray,Sports Store,"3,149.24","6,760",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,050","3,965",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Blocker,Sports Store,620,"6,565",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"1,850","3,965",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 15,Warehouse Store,"1,155","1,755",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,0,"3,965",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 30,Direct Marketing,0,520,0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 30,Sports Store,"3,715","6,565",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter Stick,Warehouse Store,770,"1,755",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shield,Warehouse Store,"1,308","1,755",0.05
Sales revenue,United States,Insect Repellents,BugShield Extreme,Sports Store,"10,008.74","23,530",0.05
Sales revenue,United States,Insect Repellents,BugShield Extreme,Warehouse Store,"11,318.93","11,570",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion,Department Store,"3,514","17,030",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion,Sports Store,"2,261","23,530",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"3,017","17,030",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion Lite,Sports Store,"1,099","23,530",0.05
Sales revenue,United States,Insect Repellents,BugShield Natural,Warehouse Store,"12,883.80","11,570",0.05
Sales revenue,United States,Insect Repellents,BugShield Spray,Department Store,0,"17,030",0.05
Sales revenue,United States,Insect Repellents,BugShield Spray,Sports Store,"10,084.78","23,530",0.05
Sales revenue,United States,Sunscreen,Sun Blocker,Department Store,"1,345","16,055",0.05
Sales revenue,United States,Sunscreen,Sun Blocker,Sports Store,"1,245","20,605",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 15,Warehouse Store,"6,580","9,620",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 30,Department Store,0,"16,055",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 30,Sports Store,"16,882.50","20,605",0.05
Sales revenue,United States,Sunscreen,Sun Shelter Stick,Department Store,"1,720","16,055",0.05
Sales revenue,United States,Sunscreen,Sun Shelter Stick,Sports Store,"1,730","20,605",0.05
Sales revenue,United States,Sunscreen,Sun Shelter Stick,Warehouse Store,"2,190","9,620",0.05
Sales revenue,United States,Sunscreen,Sun Shield,Warehouse Store,"8,610","9,620",0.05
Sales revenue,Australia,Insect Repellents,BugShield Extreme,Direct Marketing,"7,786.10","7,410",0.05
Sales revenue,Australia,Insect Repellents,BugShield Lotion,Direct Marketing,"2,086","7,410",0.05
Sales revenue,Australia,Insect Repellents,BugShield Lotion Lite,Department Store,"1,036",585,0.05
Sales revenue,Australia,Insect Repellents,BugShield Spray,Department Store,0,585,0.05
Sales revenue,Australia,Insect Repellents,BugShield Spray,Direct Marketing,"1,923.20","7,410",0.05
Sales revenue,Australia,Sunscreen,Sun Blocker,Direct Marketing,"1,050","4,680",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter 15,Department Store,"2,020","1,625",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter 30,Department Store,0,"1,625",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter 30,Direct Marketing,"3,320","4,680",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter Stick,Department Store,"1,625","1,625",0.05
Sales revenue,Australia,Sunscreen,Sun Shield,Direct Marketing,"2,502","4,680",0.05
Sales revenue,Canada,Insect Repellents,BugShield Extreme,Direct Marketing,"7,799.82","10,400",0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion,Department Store,"1,883","2,015",0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion,Direct Marketing,"2,086","10,400",0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion Lite,Department Store,"1,036","2,015",0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion Lite,Direct Marketing,931,"10,400",0.05
Sales revenue,Canada,Insect Repellents,BugShield Natural,Direct Marketing,"3,234","10,400",0.05
Sales revenue,Canada,Insect Repellents,BugShield Spray,Department Store,0,"2,015",0.05
Sales revenue,Canada,Insect Repellents,BugShield Spray,Direct Marketing,"3,654.08","10,400",0.05
Sales revenue,Canada,Sunscreen,Sun Blocker,Sports Store,"1,840","1,040",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter 15,Department Store,"1,765","3,120",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter 15,Direct Marketing,"1,775","5,395",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter 30,Department Store,"2,915","3,120",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter 30,Direct Marketing,"2,905","5,395",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter Stick,Direct Marketing,"1,415","5,395",0.05
Sales revenue,Canada,Sunscreen,Sun Shield,Direct Marketing,"4,380","5,395",0.05
Sales revenue,China,Insect Repellents,BugShield Lotion,Warehouse Store,"3,451","3,510",0.05
Sales revenue,China,Insect Repellents,BugShield Lotion Lite,Warehouse Store,"1,708","3,510",0.05
Sales revenue,China,Insect Repellents,BugShield Spray,Direct Marketing,"3,173.28","2,210",0.05
Sales revenue,China,Insect Repellents,BugShield Spray,Sports Store,0,"36,660",0.05
Sales revenue,China,Sunscreen,Sun Blocker,Warehouse Store,"1,855","5,200",0.05
Sales revenue,China,Sunscreen,Sun Shelter 15,Warehouse Store,"3,565","5,200",0.05
Sales revenue,China,Sunscreen,Sun Shelter 30,Sports Store,0,"33,800",0.05
Sales revenue,China,Sunscreen,Sun Shelter 30,Warehouse Store,"5,733","5,200",0.05
Sales revenue,China,Sunscreen,Sun Shield,Direct Marketing,"4,410","2,080",0.05
Sales revenue,France,Insect Repellents,BugShield Extreme,Direct Marketing,"5,194","7,995",0.05
Sales revenue,France,Insect Repellents,BugShield Extreme,Warehouse Store,"6,608","4,810",0.05
Sales revenue,France,Insect Repellents,BugShield Lotion,Direct Marketing,"3,101","7,995",0.05
Sales revenue,France,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"1,540","7,995",0.05
Sales revenue,France,Insect Repellents,BugShield Natural,Direct Marketing,"2,106","7,995",0.05
Sales revenue,France,Insect Repellents,BugShield Natural,Warehouse Store,"2,682","4,810",0.05
Sales revenue,France,Insect Repellents,BugShield Spray,Department Store,0,"13,390",0.05
Sales revenue,France,Insect Repellents,BugShield Spray,Direct Marketing,"2,854.75","7,995",0.05
Sales revenue,France,Sunscreen,Sun Blocker,Sports Store,"1,530",910,0.05
Sales revenue,France,Sunscreen,Sun Shelter 15,Direct Marketing,"2,940","7,540",0.05
Sales revenue,France,Sunscreen,Sun Shelter 30,Department Store,0,"11,830",0.05
Sales revenue,France,Sunscreen,Sun Shelter 30,Direct Marketing,"4,820","7,540",0.05
Sales revenue,France,Sunscreen,Sun Shelter Stick,Direct Marketing,"2,360","7,540",0.05
Sales revenue,France,Sunscreen,Sun Shield,Direct Marketing,"3,636","7,540",0.05
Sales revenue,Germany,Insect Repellents,BugShield Extreme,Warehouse Store,"6,370","4,355",0.05
Sales revenue,Germany,Insect Repellents,BugShield Lotion,Department Store,"1,673","1,625",0.05
Sales revenue,Germany,Insect Repellents,BugShield Lotion,Direct Marketing,"1,463","4,420",0.05
Sales revenue,Germany,Insect Repellents,BugShield Lotion Lite,Department Store,721,"1,625",0.05
Sales revenue,Germany,Insect Repellents,BugShield Lotion Lite,Direct Marketing,826,"4,420",0.05
Sales revenue,Germany,Insect Repellents,BugShield Natural,Direct Marketing,"2,580","4,420",0.05
Sales revenue,Germany,Insect Repellents,BugShield Spray,Department Store,0,"1,625",0.05
Sales revenue,Germany,Insect Repellents,BugShield Spray,Direct Marketing,"2,884.80","4,420",0.05
Sales revenue,Germany,Insect Repellents,BugShield Spray,Sports Store,0,"7,995",0.05
Sales revenue,Germany,Sunscreen,Sun Blocker,Sports Store,"1,450","9,035",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter 15,Department Store,"1,320","1,755",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter 15,Direct Marketing,"1,460","4,355",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter 30,Department Store,"2,395","1,755",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter 30,Direct Marketing,"2,170","4,355",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter 30,Sports Store,0,"9,035",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter Stick,Warehouse Store,"1,170",650,0.05
Sales revenue,Germany,Sunscreen,Sun Shield,Direct Marketing,"3,444","4,355",0.05
Sales revenue,Japan,Insect Repellents,BugShield Lotion,Department Store,"1,743",715,0.05
Sales revenue,Japan,Insect Repellents,BugShield Lotion,Direct Marketing,"2,086","4,030",0.05
Sales revenue,Japan,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"1,890","4,030",0.05
Sales revenue,Japan,Insect Repellents,BugShield Spray,Department Store,0,715,0.05
Sales revenue,Japan,Insect Repellents,BugShield Spray,Direct Marketing,"3,521.86","4,030",0.05
Sales revenue,Japan,Insect Repellents,BugShield Spray,Sports Store,0,"10,400",0.05
Sales revenue,Japan,Sunscreen,Sun Blocker,Sports Store,"1,915","13,520",0.05
Sales revenue,Japan,Sunscreen,Sun Shelter 15,Direct Marketing,"3,685","7,085",0.05
Sales revenue,Japan,Sunscreen,Sun Shelter 30,Department Store,"2,780","2,015",0.05
Sales revenue,Japan,Sunscreen,Sun Shelter 30,Direct Marketing,"3,270","7,085",0.05
Sales revenue,Japan,Sunscreen,Sun Shelter 30,Sports Store,0,"13,520",0.05
Sales revenue,Japan,Sunscreen,Sun Shield,Direct Marketing,"4,560","7,085",0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Lotion,Direct Marketing,"1,470","2,210",0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,728,"2,080",0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Natural,Department Store,"2,268","2,080",0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Spray,Department Store,0,"2,080",0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Spray,Direct Marketing,"1,352.25","2,210",0.05
Sales revenue,Switzerland,Sunscreen,Sun Blocker,Sports Store,675,390,0.05
Sales revenue,Switzerland,Sunscreen,Sun Shelter 15,Department Store,"1,300",585,0.05
Sales revenue,Switzerland,Sunscreen,Sun Shelter 30,Department Store,0,585,0.05
Sales revenue,Switzerland,Sunscreen,Sun Shelter 30,Direct Marketing,"2,130","2,210",0.05
Sales revenue,Switzerland,Sunscreen,Sun Shield,Direct Marketing,"1,608","2,210",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Extreme,Warehouse Store,"4,732","4,095",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"2,513","1,300",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion,Direct Marketing,"1,477","3,510",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"2,149","3,510",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Natural,Warehouse Store,"1,938","4,095",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Spray,Department Store,0,"1,300",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Spray,Direct Marketing,"3,209.34","3,510",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Spray,Sports Store,0,"7,150",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Blocker,Sports Store,"1,885","8,645",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 15,Direct Marketing,"2,890","4,875",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"3,465","1,755",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 30,Direct Marketing,"2,170","4,875",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 30,Sports Store,0,"8,645",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter Stick,Warehouse Store,790,390,0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shield,Direct Marketing,"3,510","4,875",0.05
Sales revenue,United States,Insect Repellents,BugShield Extreme,Direct Marketing,"9,199.26","13,780",0.05
Sales revenue,United States,Insect Repellents,BugShield Extreme,Warehouse Store,"3,423","6,825",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion,Department Store,"3,283","6,500",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion,Direct Marketing,"5,509","13,780",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"4,354","6,500",0.05
Sales revenue,United States,Insect Repellents,BugShield Natural,Warehouse Store,"9,882","6,825",0.05
Sales revenue,United States,Insect Repellents,BugShield Spray,Department Store,"3,852.41","6,500",0.05
Sales revenue,United States,Insect Repellents,BugShield Spray,Direct Marketing,"5,066.43","13,780",0.05
Sales revenue,United States,Insect Repellents,BugShield Spray,Sports Store,0,"12,090",0.05
Sales revenue,United States,Sunscreen,Sun Blocker,Sports Store,"4,400","2,405",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 15,Department Store,"8,353.80","10,400",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 30,Department Store,"5,925","10,400",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 30,Direct Marketing,"7,960","9,035",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 30,Sports Store,0,"2,405",0.05
Sales revenue,United States,Sunscreen,Sun Shelter Stick,Direct Marketing,"1,835","9,035",0.05
Sales revenue,United States,Sunscreen,Sun Shelter Stick,Warehouse Store,690,455,0.05
Sales revenue,United States,Sunscreen,Sun Shield,Department Store,"4,464","10,400",0.05
Sales revenue,United States,Sunscreen,Sun Shield,Direct Marketing,"6,000","9,035",0.05
Sales revenue,Australia,Insect Repellents,BugShield Extreme,Direct Marketing,"4,998","4,420",0.05
Sales revenue,Australia,Insect Repellents,BugShield Lotion,Direct Marketing,"1,659","4,420",0.05
Sales revenue,Australia,Insect Repellents,BugShield Lotion Lite,Direct Marketing,749,"4,420",0.05
Sales revenue,Australia,Insect Repellents,BugShield Natural,Warehouse Store,"1,860","1,365",0.05
Sales revenue,Australia,Insect Repellents,BugShield Spray,Direct Marketing,"1,292.15","4,420",0.05
Sales revenue,Australia,Sunscreen,Sun Blocker,Warehouse Store,800,"3,445",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter 15,Warehouse Store,"1,150","3,445",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter 30,Warehouse Store,"2,355","3,445",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter Stick,Warehouse Store,960,"3,445",0.05
Sales revenue,Australia,Sunscreen,Sun Shield,Direct Marketing,"1,584","1,105",0.05
Sales revenue,Canada,Insect Repellents,BugShield Extreme,Direct Marketing,"10,341.17","7,280",0.05
Sales revenue,Canada,Insect Repellents,BugShield Extreme,Sports Store,"4,298","12,675",0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion,Sports Store,"3,346","12,675",0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion Lite,Department Store,644,390,0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion Lite,Direct Marketing,861,"7,280",0.05
Sales revenue,Canada,Insect Repellents,BugShield Natural,Warehouse Store,"3,762","2,730",0.05
Sales revenue,Canada,Insect Repellents,BugShield Spray,Direct Marketing,"2,608.34","7,280",0.05
Sales revenue,Canada,Sunscreen,Sun Blocker,Sports Store,805,"2,275",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter 15,Warehouse Store,"2,125","2,600",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter 30,Sports Store,"2,385","2,275",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter Stick,Warehouse Store,"1,770","2,600",0.05
Sales revenue,Canada,Sunscreen,Sun Shield,Department Store,"1,332",585,0.05
Sales revenue,Canada,Sunscreen,Sun Shield,Direct Marketing,"1,602","1,235",0.05
Sales revenue,China,Insect Repellents,BugShield Extreme,Warehouse Store,"16,584.96","13,455",0.05
Sales revenue,China,Insect Repellents,BugShield Lotion,Warehouse Store,"2,975","13,455",0.05
Sales revenue,China,Insect Repellents,BugShield Lotion Lite,Warehouse Store,"1,344","13,455",0.05
Sales revenue,China,Insect Repellents,BugShield Natural,Warehouse Store,"3,348","13,455",0.05
Sales revenue,China,Insect Repellents,BugShield Spray,Direct Marketing,"2,319.86","1,040",0.05
Sales revenue,China,Sunscreen,Sun Blocker,Warehouse Store,"1,530","7,085",0.05
Sales revenue,China,Sunscreen,Sun Shelter 15,Warehouse Store,"2,200","7,085",0.05
Sales revenue,China,Sunscreen,Sun Shelter 30,Warehouse Store,"4,520","7,085",0.05
Sales revenue,China,Sunscreen,Sun Shelter Stick,Warehouse Store,"1,840","7,085",0.05
Sales revenue,China,Sunscreen,Sun Shield,Warehouse Store,"3,036","7,085",0.05
Sales revenue,France,Insect Repellents,BugShield Extreme,Sports Store,"10,710","8,060",0.05
Sales revenue,France,Insect Repellents,BugShield Lotion,Sports Store,"2,492","8,060",0.05
Sales revenue,France,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"1,120","2,080",0.05
Sales revenue,France,Insect Repellents,BugShield Natural,Warehouse Store,"2,802","1,690",0.05
Sales revenue,France,Insect Repellents,BugShield Spray,Direct Marketing,"1,941.23","2,080",0.05
Sales revenue,France,Sunscreen,Sun Blocker,Direct Marketing,675,"3,055",0.05
Sales revenue,France,Sunscreen,Sun Blocker,Sports Store,500,975,0.05
Sales revenue,France,Sunscreen,Sun Shelter 15,Warehouse Store,"1,685","1,820",0.05
Sales revenue,France,Sunscreen,Sun Shelter 30,Direct Marketing,"1,990","3,055",0.05
Sales revenue,France,Sunscreen,Sun Shelter 30,Sports Store,"1,470",975,0.05
Sales revenue,France,Sunscreen,Sun Shelter Stick,Warehouse Store,"1,410","1,820",0.05
Sales revenue,France,Sunscreen,Sun Shield,Direct Marketing,"2,328","3,055",0.05
Sales revenue,Germany,Insect Repellents,BugShield Extreme,Sports Store,"4,291","20,670",0.05
Sales revenue,Germany,Insect Repellents,BugShield Extreme,Warehouse Store,"6,692","5,850",0.05
Sales revenue,Germany,Insect Repellents,BugShield Lotion,Sports Store,"2,555","20,670",0.05
Sales revenue,Germany,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"1,155","1,820",0.05
Sales revenue,Germany,Insect Repellents,BugShield Natural,Warehouse Store,"2,874","5,850",0.05
Sales revenue,Germany,Insect Repellents,BugShield Spray,Direct Marketing,"1,983.30","1,820",0.05
Sales revenue,Germany,Sunscreen,Sun Blocker,Sports Store,"1,130","1,625",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter 15,Warehouse Store,"1,620","2,665",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter 30,Sports Store,"1,500","1,625",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter 30,Warehouse Store,"1,825","2,665",0.05
Sales revenue,Germany,Sunscreen,Sun Shelter Stick,Warehouse Store,"1,350","2,665",0.05
Sales revenue,Germany,Sunscreen,Sun Shield,Direct Marketing,"2,232","1,300",0.05
Sales revenue,Japan,Insect Repellents,BugShield Extreme,Sports Store,"14,493.22","18,590",0.05
Sales revenue,Japan,Insect Repellents,BugShield Lotion,Sports Store,"2,982","18,590",0.05
Sales revenue,Japan,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"1,344","3,250",0.05
Sales revenue,Japan,Insect Repellents,BugShield Natural,Direct Marketing,"1,626","3,250",0.05
Sales revenue,Japan,Insect Repellents,BugShield Spray,Direct Marketing,"2,325.87","3,250",0.05
Sales revenue,Japan,Sunscreen,Sun Blocker,Sports Store,735,"1,625",0.05
Sales revenue,Japan,Sunscreen,Sun Shelter 15,Direct Marketing,"1,005","2,795",0.05
Sales revenue,Japan,Sunscreen,Sun Shelter 30,Sports Store,"2,165","1,625",0.05
Sales revenue,Japan,Sunscreen,Sun Shelter Stick,Direct Marketing,840,"2,795",0.05
Sales revenue,Japan,Sunscreen,Sun Shield,Direct Marketing,"2,838","2,795",0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Extreme,Sports Store,"3,682","12,805",0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Lotion,Sports Store,"1,218","12,805",0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Lotion Lite,Direct Marketing,553,585,0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Natural,Warehouse Store,"1,374",585,0.05
Sales revenue,Switzerland,Insect Repellents,BugShield Spray,Direct Marketing,949.58,585,0.05
Sales revenue,Switzerland,Sunscreen,Sun Blocker,Warehouse Store,535,"2,015",0.05
Sales revenue,Switzerland,Sunscreen,Sun Shelter 15,Warehouse Store,770,"2,015",0.05
Sales revenue,Switzerland,Sunscreen,Sun Shelter 30,Warehouse Store,"1,585","2,015",0.05
Sales revenue,Switzerland,Sunscreen,Sun Shelter Stick,Warehouse Store,645,"2,015",0.05
Sales revenue,Switzerland,Sunscreen,Sun Shield,Direct Marketing,"1,062",585,0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Extreme,Sports Store,"13,998.60","39,845",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion,Sports Store,"4,109","39,845",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"1,897","5,720",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Natural,Direct Marketing,"4,026","5,720",0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Natural,Warehouse Store,"1,452",650,0.05
Sales revenue,United Kingdom,Insect Repellents,BugShield Spray,Direct Marketing,"3,551.91","5,720",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Blocker,Warehouse Store,520,"2,145",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 15,Direct Marketing,"1,900","2,730",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 15,Warehouse Store,950,"2,145",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter 30,Warehouse Store,"1,810","2,145",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter Stick,Direct Marketing,"1,685","2,730",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shelter Stick,Warehouse Store,650,"2,145",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,622","1,495",0.05
Sales revenue,United Kingdom,Sunscreen,Sun Shield,Direct Marketing,"1,044","2,730",0.05
Sales revenue,United States,Insect Repellents,BugShield Extreme,Sports Store,"36,166.69","49,595",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion,Sports Store,"7,784","49,595",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion Lite,Department Store,322,"1,235",0.05
Sales revenue,United States,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"2,051","3,835",0.05
Sales revenue,United States,Insect Repellents,BugShield Natural,Warehouse Store,"8,748","4,745",0.05
Sales revenue,United States,Insect Repellents,BugShield Spray,Department Store,"1,971.28","1,235",0.05
Sales revenue,United States,Insect Repellents,BugShield Spray,Direct Marketing,"3,539.89","3,835",0.05
Sales revenue,United States,Sunscreen,Sun Blocker,Direct Marketing,"1,050","5,005",0.05
Sales revenue,United States,Sunscreen,Sun Blocker,Sports Store,"2,010","4,810",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 15,Warehouse Store,"4,880","5,785",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 30,Direct Marketing,"3,095","5,005",0.05
Sales revenue,United States,Sunscreen,Sun Shelter 30,Sports Store,"5,930","4,810",0.05
Sales revenue,United States,Sunscreen,Sun Shelter Stick,Warehouse Store,"4,075","5,785",0.05
Sales revenue,United States,Sunscreen,Sun Shield,Department Store,"2,760","1,950",0.05
Sales revenue,United States,Sunscreen,Sun Shield,Direct Marketing,"3,972","5,005",0.05
Sales revenue,Australia,Insect Repellents,BugShield Extreme,Warehouse Store,"7,230.44","7,605",0.05
Sales revenue,Australia,Insect Repellents,BugShield Lotion,Direct Marketing,"2,121","3,055",0.05
Sales revenue,Australia,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"1,155","3,055",0.05
Sales revenue,Australia,Insect Repellents,BugShield Natural,Warehouse Store,"2,994","7,605",0.05
Sales revenue,Australia,Insect Repellents,BugShield Spray,Direct Marketing,"1,796.99","3,055",0.05
Sales revenue,Australia,Sunscreen,Sun Blocker,Direct Marketing,"1,005","5,330",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter 15,Direct Marketing,"1,850","5,330",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter 30,Direct Marketing,"3,675","5,330",0.05
Sales revenue,Australia,Sunscreen,Sun Shelter Stick,Warehouse Store,"1,515",585,0.05
Sales revenue,Australia,Sunscreen,Sun Shield,Direct Marketing,"1,980","5,330",0.05
Sales revenue,Canada,Insect Repellents,BugShield Extreme,Direct Marketing,"7,347.06","10,920",0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion,Direct Marketing,"4,046","10,920",0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion Lite,Department Store,"1,029",585,0.05
Sales revenue,Canada,Insect Repellents,BugShield Lotion Lite,Direct Marketing,"1,176","10,920",0.05
Sales revenue,Canada,Insect Repellents,BugShield Natural,Warehouse Store,"3,042","1,950",0.05
Sales revenue,Canada,Insect Repellents,BugShield Spray,Direct Marketing,"3,425.70","10,920",0.05
Sales revenue,Canada,Sunscreen,Sun Blocker,Department Store,870,"1,300",0.05
Sales revenue,Canada,Sunscreen,Sun Blocker,Direct Marketing,885,"8,060",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter 15,Direct Marketing,"3,240","8,060",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter 30,Direct Marketing,"6,440","8,060",0.05
Sales revenue,Canada,Sunscreen,Sun Shelter Stick,Warehouse Store,"2,650","1,300",0.05
Sales revenue,Canada,Sunscreen,Sun Shield,Department Store,"1,716","1,300",0.05
Sales revenue,Canada,Sunscreen,Sun Shield,Direct Marketing,"1,746","8,060",0.05
Sales revenue,China,Insect Repellents,BugShield Extreme,Sports Store,"11,556.58","8,840",0.05
Sales revenue,China,Insect Repellents,BugShield Lotion,Warehouse Store,"3,430","4,550",0.05
Sales revenue,China,Insect Repellents,BugShield Lotion Lite,Warehouse Store,"1,869","4,550",0.05
Sales revenue,China,Insect Repellents,BugShield Natural,Sports Store,"4,836","8,840",0.05
